in Sa,Frequency in Hz,Gain in dB,Phase in Â°,Amplitude in Vpp
2.01E+02,1.000E+03,-9.347E+00,-1.497E+02,2.500E+00
2.02E+02,1.023E+03,-9.807E+00,-1.506E+02,2.500E+00
2.03E+02,1.047E+03,-1.027E+01,-1.515E+02,2.500E+00
2.04E+02,1.072E+03,-1.073E+01,-1.523E+02,2.500E+00
2.05E+02,1.096E+03,-1.119E+01,-1.532E+02,2.500E+00
2.06E+02,1.122E+03,-1.164E+01,-1.540E+02,2.500E+00
2.07E+02,1.148E+03,-1.208E+01,-1.549E+02,2.500E+00
2.08E+02,1.175E+03,-1.251E+01,-1.557E+02,2.500E+00
2.09E+02,1.202E+03,-1.295E+01,-1.563E+02,2.500E+00
2.10E+02,1.230E+03,-1.339E+01,-1.570E+02,2.500E+00
2.11E+02,1.259E+03,-1.385E+01,-1.576E+02,2.500E+00
2.12E+02,1.288E+03,-1.431E+01,-1.583E+02,2.500E+00
2.13E+02,1.318E+03,-1.476E+01,-1.590E+02,2.500E+00
2.14E+02,1.349E+03,-1.520E+01,-1.596E+02,2.500E+00
2.15E+02,1.380E+03,-1.562E+01,-1.601E+02,2.500E+00
2.16E+02,1.413E+03,-1.605E+01,-1.605E+02,2.500E+00
2.17E+02,1.445E+03,-1.648E+01,-1.609E+02,2.500E+00
2.18E+02,1.479E+03,-1.691E+01,-1.615E+02,2.500E+00
2.19E+02,1.514E+03,-1.734E+01,-1.621E+02,2.500E+00
2.20E+02,1.549E+03,-1.776E+01,-1.626E+02,2.500E+00
2.21E+02,1.585E+03,-1.819E+01,-1.631E+02,2.500E+00
2.22E+02,1.622E+03,-1.862E+01,-1.635E+02,2.500E+00
2.23E+02,1.660E+03,-1.907E+01,-1.638E+02,2.500E+00
2.24E+02,1.698E+03,-1.951E+01,-1.642E+02,2.500E+00
2.25E+02,1.738E+03,-1.992E+01,-1.647E+02,2.500E+00
2.26E+02,1.778E+03,-2.032E+01,-1.650E+02,2.500E+00
2.27E+02,1.820E+03,-2.071E+01,-1.653E+02,2.500E+00
2.28E+02,1.862E+03,-2.114E+01,-1.657E+02,2.500E+00
2.29E+02,1.905E+03,-2.157E+01,-1.662E+02,2.500E+00
2.30E+02,1.950E+03,-2.199E+01,-1.666E+02,2.500E+00
2.31E+02,1.995E+03,-2.240E+01,-1.669E+02,2.500E+00
2.32E+02,2.042E+03,-2.282E+01,-1.671E+02,2.500E+00
2.33E+02,2.089E+03,-2.323E+01,-1.673E+02,2.500E+00
2.34E+02,2.138E+03,-2.366E+01,-1.676E+02,2.500E+00
2.35E+02,2.188E+03,-2.408E+01,-1.679E+02,2.500E+00
2.36E+02,2.239E+03,-2.448E+01,-1.683E+02,2.500E+00
2.37E+02,2.291E+03,-2.490E+01,-1.686E+02,2.500E+00
2.38E+02,2.344E+03,-2.530E+01,-1.690E+02,2.500E+00
2.39E+02,2.399E+03,-2.570E+01,-1.693E+02,2.500E+00
2.40E+02,2.455E+03,-2.612E+01,-1.695E+02,2.500E+00
2.41E+02,2.512E+03,-2.654E+01,-1.696E+02,2.500E+00
2.42E+02,2.570E+03,-2.697E+01,-1.698E+02,2.500E+00
2.43E+02,2.630E+03,-2.739E+01,-1.701E+02,2.500E+00
2.44E+02,2.692E+03,-2.780E+01,-1.703E+02,2.500E+00
2.45E+02,2.754E+03,-2.820E+01,-1.706E+02,2.500E+00
2.46E+02,2.818E+03,-2.858E+01,-1.707E+02,2.500E+00
2.47E+02,2.884E+03,-2.895E+01,-1.709E+02,2.500E+00
2.48E+02,2.951E+03,-2.936E+01,-1.711E+02,2.500E+00
2.49E+02,3.020E+03,-2.978E+01,-1.714E+02,2.500E+00
2.50E+02,3.090E+03,-3.019E+01,-1.717E+02,2.500E+00
2.51E+02,3.162E+03,-3.060E+01,-1.719E+02,2.500E+00
2.52E+02,3.236E+03,-3.100E+01,-1.721E+02,2.500E+00
2.53E+02,3.311E+03,-3.141E+01,-1.722E+02,2.500E+00
2.54E+02,3.388E+03,-3.183E+01,-1.722E+02,2.500E+00
2.55E+02,3.467E+03,-3.223E+01,-1.725E+02,2.500E+00
2.56E+02,3.548E+03,-3.262E+01,-1.727E+02,2.500E+00
2.57E+02,3.631E+03,-3.303E+01,-1.729E+02,2.500E+00
2.58E+02,3.715E+03,-3.343E+01,-1.731E+02,2.500E+00
2.59E+02,3.802E+03,-3.386E+01,-1.732E+02,2.500E+00
2.60E+02,3.890E+03,-3.428E+01,-1.734E+02,2.500E+00
2.61E+02,3.981E+03,-3.467E+01,-1.736E+02,2.500E+00
2.62E+02,4.074E+03,-3.506E+01,-1.736E+02,2.500E+00
2.63E+02,4.169E+03,-3.548E+01,-1.739E+02,2.500E+00
2.64E+02,4.266E+03,-3.588E+01,-1.739E+02,2.500E+00
2.65E+02,4.365E+03,-3.628E+01,-1.739E+02,2.500E+00
2.66E+02,4.467E+03,-3.667E+01,-1.741E+02,2.500E+00
2.67E+02,4.571E+03,-3.706E+01,-1.744E+02,2.500E+00
2.68E+02,4.677E+03,-3.746E+01,-1.746E+02,2.500E+00
2.69E+02,4.786E+03,-3.786E+01,-1.748E+02,2.500E+00
2.70E+02,4.898E+03,-3.826E+01,-1.750E+02,2.500E+00
2.71E+02,5.012E+03,-3.867E+01,-1.749E+02,2.500E+00
2.72E+02,5.129E+03,-3.908E+01,-1.750E+02,2.500E+00
2.73E+02,5.248E+03,-3.948E+01,-1.750E+02,2.500E+00
2.74E+02,5.370E+03,-3.988E+01,-1.753E+02,2.500E+00
2.75E+02,5.495E+03,-4.026E+01,-1.756E+02,2.500E+00
2.76E+02,5.623E+03,-4.065E+01,-1.758E+02,2.500E+00
2.77E+02,5.754E+03,-4.107E+01,-1.759E+02,2.500E+00
2.78E+02,5.888E+03,-4.146E+01,-1.759E+02,2.500E+00
2.79E+02,6.026E+03,-4.187E+01,-1.759E+02,2.500E+00
2.80E+02,6.166E+03,-4.227E+01,-1.759E+02,2.500E+00
2.81E+02,6.310E+03,-4.266E+01,-1.762E+02,2.500E+00
2.82E+02,6.457E+03,-4.303E+01,-1.765E+02,2.500E+00
2.83E+02,6.607E+03,-4.343E+01,-1.767E+02,2.500E+00
2.84E+02,6.761E+03,-4.384E+01,-1.765E+02,2.500E+00
2.85E+02,6.918E+03,-4.424E+01,-1.766E+02,2.500E+00
2.86E+02,7.079E+03,-4.462E+01,-1.768E+02,2.500E+00
2.87E+02,7.244E+03,-4.501E+01,-1.771E+02,2.500E+00
2.88E+02,7.413E+03,-4.538E+01,-1.774E+02,2.500E+00
2.89E+02,7.586E+03,-4.581E+01,-1.773E+02,2.500E+00
2.90E+02,7.762E+03,-4.621E+01,-1.772E+02,2.500E+00
2.91E+02,7.943E+03,-4.658E+01,-1.775E+02,2.500E+00
2.92E+02,8.128E+03,-4.696E+01,-1.779E+02,2.500E+00
2.93E+02,8.318E+03,-4.737E+01,-1.779E+02,2.500E+00
2.94E+02,8.511E+03,-4.776E+01,-1.779E+02,2.500E+00
2.95E+02,8.710E+03,-4.812E+01,-1.778E+02,2.500E+00
2.96E+02,8.913E+03,-4.850E+01,-1.781E+02,2.500E+00
2.97E+02,9.120E+03,-4.891E+01,-1.782E+02,2.500E+00
2.98E+02,9.333E+03,-4.928E+01,-1.786E+02,2.500E+00
2.99E+02,9.550E+03,-4.969E+01,-1.790E+02,2.500E+00
3.00E+02,9.772E+03,-5.013E+01,-1.794E+02,2.500E+00
3.01E+02,1.000E+04,-5.048E+01,-1.792E+02,2.500E+00
3.02E+02,1.023E+04,-5.086E+01,-1.791E+02,2.500E+00
3.03E+02,1.047E+04,-5.124E+01,-1.796E+02,2.500E+00
3.04E+02,1.072E+04,-5.159E+01,1.798E+02,2.500E+00
3.05E+02,1.096E+04,-5.197E+01,1.798E+02,2.500E+00
3.06E+02,1.122E+04,-5.239E+01,1.798E+02,2.500E+00
3.07E+02,1.148E+04,-5.276E+01,1.793E+02,2.500E+00
3.08E+02,1.175E+04,-5.313E+01,1.785E+02,2.500E+00
3.09E+02,1.202E+04,-5.351E+01,1.788E+02,2.500E+00
3.10E+02,1.230E+04,-5.382E+01,1.786E+02,2.500E+00
3.11E+02,1.259E+04,-5.424E+01,1.779E+02,2.500E+00
3.12E+02,1.288E+04,-5.463E+01,1.776E+02,2.500E+00
3.13E+02,1.318E+04,-5.498E+01,1.777E+02,2.500E+00
3.14E+02,1.349E+04,-5.537E+01,1.771E+02,2.500E+00
3.15E+02,1.380E+04,-5.567E+01,1.762E+02,2.500E+00
3.16E+02,1.413E+04,-5.604E+01,1.761E+02,2.500E+00
3.17E+02,1.445E+04,-5.642E+01,1.756E+02,2.500E+00
3.18E+02,1.479E+04,-5.679E+01,1.746E+02,2.500E+00
3.19E+02,1.514E+04,-5.710E+01,1.747E+02,2.500E+00
3.20E+02,1.549E+04,-5.750E+01,1.737E+02,2.500E+00
3.21E+02,1.585E+04,-5.782E+01,1.731E+02,2.500E+00
3.22E+02,1.622E+04,-5.818E+01,1.732E+02,2.500E+00
3.23E+02,1.660E+04,-5.849E+01,1.714E+02,2.500E+00
3.24E+02,1.698E+04,-5.880E+01,1.709E+02,2.500E+00
3.25E+02,1.738E+04,-5.911E+01,1.704E+02,2.500E+00
3.26E+02,1.778E+04,-5.953E+01,1.694E+02,2.500E+00
3.27E+02,1.820E+04,-5.982E+01,1.690E+02,2.500E+00
3.28E+02,1.862E+04,-6.006E+01,1.678E+02,2.500E+00
3.29E+02,1.905E+04,-6.036E+01,1.676E+02,2.500E+00
3.30E+02,1.950E+04,-6.074E+01,1.659E+02,2.500E+00
3.31E+02,1.995E+04,-6.103E+01,1.650E+02,2.500E+00
3.32E+02,2.042E+04,-6.133E+01,1.646E+02,2.500E+00
3.33E+02,2.089E+04,-6.152E+01,1.630E+02,2.500E+00
3.34E+02,2.138E+04,-6.181E+01,1.619E+02,2.500E+00
3.35E+02,2.188E+04,-6.206E+01,1.602E+02,2.500E+00
3.36E+02,2.239E+04,-6.231E+01,1.592E+02,2.500E+00
3.37E+02,2.291E+04,-6.251E+01,1.575E+02,2.500E+00
3.38E+02,2.344E+04,-6.286E+01,1.564E+02,2.500E+00
3.39E+02,2.399E+04,-6.293E+01,1.551E+02,2.500E+00
3.40E+02,2.455E+04,-6.313E+01,1.536E+02,2.500E+00
3.41E+02,2.512E+04,-6.302E+01,1.526E+02,2.500E+00
3.42E+02,2.570E+04,-6.368E+01,1.522E+02,2.500E+00
3.43E+02,2.630E+04,-6.360E+01,1.491E+02,2.500E+00
3.44E+02,2.692E+04,-6.366E+01,1.463E+02,2.500E+00
3.45E+02,2.754E+04,-6.392E+01,1.459E+02,2.500E+00
3.46E+02,2.818E+04,-6.410E+01,1.456E+02,2.500E+00
3.47E+02,2.884E+04,-6.406E+01,1.435E+02,2.500E+00
3.48E+02,2.951E+04,-6.398E+01,1.411E+02,2.500E+00
3.49E+02,3.020E+04,-6.426E+01,1.410E+02,2.500E+00
3.50E+02,3.090E+04,-6.424E+01,1.395E+02,2.500E+00
3.51E+02,3.162E+04,-6.409E+01,1.361E+02,2.500E+00
3.52E+02,3.236E+04,-6.434E+01,1.347E+02,2.500E+00
3.53E+02,3.311E+04,-6.431E+01,1.352E+02,2.500E+00
3.54E+02,3.388E+04,-6.415E+01,1.326E+02,2.500E+00
3.55E+02,3.467E+04,-6.401E+01,1.311E+02,2.500E+00
3.56E+02,3.548E+04,-6.424E+01,1.300E+02,2.500E+00
3.57E+02,3.631E+04,-6.415E+01,1.291E+02,2.500E+00
3.58E+02,3.715E+04,-6.401E+01,1.270E+02,2.500E+00
3.59E+02,3.802E+04,-6.406E+01,1.258E+02,2.500E+00
3.60E+02,3.890E+04,-6.373E+01,1.244E+02,2.500E+00
3.61E+02,3.981E+04,-6.351E+01,1.233E+02,2.500E+00
3.62E+02,4.074E+04,-6.373E+01,1.231E+02,2.500E+00
3.63E+02,4.169E+04,-6.343E+01,1.211E+02,2.500E+00
3.64E+02,4.266E+04,-6.338E+01,1.205E+02,2.500E+00
3.65E+02,4.365E+04,-6.337E+01,1.193E+02,2.500E+00
3.66E+02,4.467E+04,-6.305E+01,1.182E+02,2.500E+00
3.67E+02,4.571E+04,-6.284E+01,1.177E+02,2.500E+00
3.68E+02,4.677E+04,-6.268E+01,1.163E+02,2.500E+00
3.69E+02,4.786E+04,-6.266E+01,1.165E+02,2.500E+00
3.70E+02,4.898E+04,-6.248E+01,1.153E+02,2.500E+00
3.71E+02,5.012E+04,-6.213E+01,1.146E+02,2.500E+00
3.72E+02,5.129E+04,-6.192E+01,1.137E+02,2.500E+00
3.73E+02,5.248E+04,-6.183E+01,1.130E+02,2.500E+00
3.74E+02,5.370E+04,-6.169E+01,1.123E+02,2.500E+00
3.75E+02,5.495E+04,-6.135E+01,1.116E+02,2.500E+00
3.76E+02,5.623E+04,-6.123E+01,1.114E+02,2.500E+00
3.77E+02,5.754E+04,-6.118E+01,1.105E+02,2.500E+00
3.78E+02,5.888E+04,-6.082E+01,1.109E+02,2.500E+00
3.79E+02,6.026E+04,-6.060E+01,1.103E+02,2.500E+00
3.80E+02,6.166E+04,-6.044E+01,1.098E+02,2.500E+00
3.81E+02,6.310E+04,-6.050E+01,1.090E+02,2.500E+00
3.82E+02,6.457E+04,-6.047E+01,1.093E+02,2.500E+00
3.83E+02,6.607E+04,-6.014E+01,1.090E+02,2.500E+00
3.84E+02,6.761E+04,-5.981E+01,1.080E+02,2.500E+00
3.85E+02,6.918E+04,-5.963E+01,1.084E+02,2.500E+00
3.86E+02,7.079E+04,-5.959E+01,1.080E+02,2.500E+00
3.87E+02,7.244E+04,-5.933E+01,1.079E+02,2.500E+00
3.88E+02,7.413E+04,-5.893E+01,1.077E+02,2.500E+00
3.89E+02,7.586E+04,-5.885E+01,1.078E+02,2.500E+00
3.90E+02,7.762E+04,-5.874E+01,1.076E+02,2.500E+00
3.91E+02,7.943E+04,-5.839E+01,1.070E+02,2.500E+00
3.92E+02,8.128E+04,-5.815E+01,1.069E+02,2.500E+00
3.93E+02,8.318E+04,-5.802E+01,1.072E+02,2.500E+00
3.94E+02,8.511E+04,-5.777E+01,1.071E+02,2.500E+00
3.95E+02,8.710E+04,-5.749E+01,1.068E+02,2.500E+00
3.96E+02,8.913E+04,-5.734E+01,1.067E+02,2.500E+00
3.97E+02,9.120E+04,-5.710E+01,1.068E+02,2.500E+00
3.98E+02,9.333E+04,-5.679E+01,1.063E+02,2.500E+00
3.99E+02,9.550E+04,-5.663E+01,1.065E+02,2.500E+00
4.00E+02,9.772E+04,-5.640E+01,1.062E+02,2.500E+00
4.01E+02,1.000E+05,-5.612E+01,1.064E+02,2.500E+00
